timestamp,irradiance,mod_temp,Shortcircuitcurrent,power,dcurrent,Voltageatmax,Opencircuitvoltage,humidity,precipitation,dni,ghi,dhi,soiling_derate
2012-08-14 06:15:16,71.8,15.0,0.1726,2.2455,0.1471,15.2648,19.4411,52.5,0.0,266.4,117.1,66.2,0.994
2012-08-14 06:30:16,106.5,16.4,0.2399,3.2775,0.2066,15.8641,19.842,50.3,0.0,308.9,152.3,81.5,0.994
2012-08-14 06:45:16,148.1,18.7,0.3326,4.7179,0.2892,16.3161,20.1163,45.1,0.0,358.2,196.3,95.2,0.994
2012-08-14 07:00:16,201.8,21.8,0.4641,6.7911,0.4081,16.6422,20.3088,38.8,0.0,433.5,254.2,110.0,0.994
2012-08-14 07:15:16,258.4,25.2,0.6146,9.1771,0.5459,16.8108,20.4127,39.8,0.0,489.1,305.8,123.3,0.994
2012-08-14 07:30:16,313.8,28.6,0.7673,11.5542,0.6862,16.8384,20.4122,32.1,0.0,531.0,356.1,133.2,0.994
2012-08-14 07:45:16,369.8,32.4,0.9271,13.968,0.8324,16.7795,20.3458,33.1,0.0,562.7,403.9,144.6,0.994
2012-08-14 08:00:16,428.4,33.9,1.096,16.6298,0.989,16.8149,20.4052,40.7,0.0,591.8,455.4,154.5,0.994
2012-08-14 08:15:16,485.9,37.8,1.2604,18.9872,1.1395,16.6623,20.2749,28.1,0.0,617.8,502.5,165.1,0.994
2012-08-14 08:30:16,541.0,41.1,1.4189,21.2099,1.2847,16.5101,20.1594,28.2,0.0,641.8,548.3,171.6,0.994
2012-08-14 08:45:16,593.8,43.4,1.5675,23.3238,1.4201,16.4238,20.1028,30.4,0.0,660.5,589.2,176.9,0.994
2012-08-14 09:00:16,649.0,46.8,1.7245,25.3825,1.5631,16.2385,19.9597,26.9,0.0,683.2,635.0,184.1,0.994
2012-08-14 09:15:16,701.8,46.7,1.8737,27.5998,1.7,16.2352,19.993,25.7,0.0,699.8,677.0,189.8,0.994
2012-08-14 09:30:16,745.1,48.0,1.9907,29.2851,1.8075,16.2017,19.9975,25.2,0.0,709.1,708.3,193.9,0.994
2012-08-14 09:45:16,790.0,49.4,2.1133,31.0057,1.9201,16.1479,19.9768,26.2,0.0,725.1,743.4,195.8,0.994
2012-08-14 10:00:16,832.7,51.1,2.2336,32.4834,2.0286,16.0125,19.8758,21.2,0.0,740.4,778.5,200.3,0.994
2012-08-14 10:15:16,870.7,52.3,2.3372,33.9143,2.1231,15.974,19.8678,22.0,0.0,752.4,808.7,203.4,0.994
2012-08-14 10:30:17,903.4,53.3,2.4272,35.0132,2.2035,15.8898,19.8111,20.0,0.0,758.7,833.1,206.4,0.994
2012-08-14 10:45:16,951.1,56.5,2.5607,36.4246,2.3223,15.6848,19.6421,19.8,0.0,783.7,872.6,212.4,0.994
2012-08-14 11:00:16,959.8,55.2,2.5815,36.9619,2.3431,15.7748,19.7399,20.2,0.0,766.9,873.7,215.5,0.994
2012-08-14 11:15:16,1012.5,57.2,2.7239,38.6772,2.4701,15.6579,19.664,20.0,0.0,792.9,917.6,225.3,0.994
2012-08-14 12:00:16,1025.9,58.8,2.7645,38.8816,2.5052,15.5206,19.541,15.8,0.0,774.3,918.0,231.3,0.994
2012-08-14 12:15:16,1020.2,59.6,2.7461,38.4652,2.4869,15.467,19.4824,16.3,0.0,788.0,918.0,220.3,0.994
2012-08-14 12:30:16,1010.3,58.8,2.7216,38.2412,2.4665,15.504,19.5119,13.6,0.0,777.3,916.1,233.6,0.994
2012-08-14 12:45:17,1015.4,62.3,2.7398,37.8652,2.477,15.2866,19.3001,13.2,0.0,789.0,918.6,233.6,0.994
2012-08-14 13:00:17,1008.8,62.4,2.7175,37.4943,2.4557,15.2685,19.2742,12.2,0.0,822.1,909.8,209.3,0.994
2012-08-14 13:15:17,982.8,61.5,2.6515,36.6094,2.3957,15.2812,19.2686,12.6,0.0,811.7,889.7,202.5,0.994
2012-08-14 13:30:17,957.1,61.6,2.5727,35.5886,2.3255,15.3036,19.2679,8.4,0.0,812.0,869.6,201.7,0.994
2012-08-14 13:45:17,946.2,62.0,2.541,35.1585,2.2972,15.3046,19.2591,8.6,0.0,817.7,855.8,199.8,0.994
2012-08-14 14:00:16,899.9,59.5,2.4174,33.7218,2.1854,15.4303,19.3505,7.8,0.0,810.0,825.6,189.5,0.994
2012-08-14 14:15:17,856.8,59.3,2.2948,32.0362,2.075,15.439,19.3217,7.2,0.0,784.9,782.9,190.7,0.994
2012-08-14 14:30:16,830.6,58.5,2.2205,31.1204,2.009,15.4907,19.3508,8.5,0.0,782.2,769.7,203.2,0.994
2012-08-14 14:45:16,786.5,57.6,2.1074,29.5375,1.9041,15.5125,19.3385,7.7,0.0,759.5,740.8,207.4,0.994
2012-08-14 15:15:16,709.1,51.0,1.8829,27.147,1.7057,15.9154,19.6808,10.6,0.0,723.7,682.5,223.7,0.994
2012-08-14 15:30:16,167.7,39.5,0.4505,5.968,0.3907,15.274,18.8674,11.6,0.0,-2.0,154.5,166.7,0.994
2012-08-14 15:45:16,531.1,38.5,1.3767,20.8057,1.2469,16.686,20.3231,12.8,0.0,600.4,525.5,190.7,0.994
2012-08-14 16:00:16,463.2,44.5,1.1986,17.3766,1.0786,16.1104,19.7081,13.6,0.0,565.6,467.8,179.7,0.994
2012-08-14 16:15:16,228.4,40.5,0.5938,8.1489,0.5221,15.6066,19.1648,13.1,0.0,52.5,160.1,145.5,0.994
2012-08-14 16:30:16,152.9,40.3,0.4127,5.3749,0.3563,15.0852,18.7048,14.4,0.0,59.8,177.1,150.8,0.994
2012-08-14 17:00:16,103.1,32.3,0.2724,3.4774,0.2322,14.9748,18.7694,16.8,0.0,16.4,101.1,103.7,0.994
2012-08-14 17:15:16,173.7,32.2,0.4151,5.664,0.3609,15.6947,19.3564,18.2,0.0,251.8,208.5,141.0,0.994
2012-08-14 17:30:16,106.7,31.7,0.2827,3.6415,0.2415,15.0812,18.8683,18.4,0.0,17.1,123.7,128.8,0.994
2012-08-14 17:45:16,114.7,31.0,0.2746,3.5292,0.234,15.0838,18.8876,17.2,0.0,259.2,151.4,107.5,0.994
2012-08-14 18:00:17,62.4,29.3,0.172,2.05,0.1438,14.2562,18.2981,17.9,0.0,92.0,78.5,73.3,0.994
2012-08-15 06:15:16,64.9,22.6,0.1763,2.2008,0.1487,14.7981,18.8764,25.2,0.0,113.2,90.6,71.5,0.995
2012-08-15 06:30:16,91.7,23.3,0.2378,3.117,0.2029,15.3616,19.285,25.1,0.0,122.6,118.2,92.5,0.995
2012-08-15 06:45:16,125.8,24.2,0.3145,4.2949,0.2716,15.8123,19.607,24.7,0.0,158.7,157.2,114.9,0.995
2012-08-15 07:00:16,163.0,25.6,0.4007,5.6337,0.3495,16.1208,19.8241,23.8,0.0,191.2,196.2,135.4,0.995
2012-08-15 07:15:17,205.7,27.1,0.505,7.2782,0.4444,16.3768,20.0081,22.8,0.0,230.0,239.0,156.0,0.995
2012-08-15 07:30:16,252.0,28.7,0.6236,9.1489,0.5527,16.552,20.1398,21.9,0.0,263.2,284.3,176.5,0.995
2012-08-15 07:45:16,300.5,30.5,0.7507,11.1538,0.6698,16.6536,20.2258,20.7,0.0,292.9,329.5,197.0,0.995
2012-08-15 08:00:16,351.2,32.6,0.8867,13.2672,0.7947,16.6943,20.2603,20.0,0.0,116.5,371.0,162.8,0.995
2012-08-15 08:15:16,401.8,34.8,1.0289,15.447,0.9254,16.6923,20.2693,18.6,0.0,358.5,423.1,230.5,0.995
2012-08-15 08:30:16,475.1,37.5,1.2353,18.6078,1.116,16.6733,20.2825,17.6,0.0,411.8,487.9,250.3,0.995
2012-08-15 08:45:16,526.0,40.2,1.3788,20.6793,1.2478,16.5724,20.2091,17.1,0.0,430.8,528.7,264.3,0.995
2012-08-15 09:00:16,570.5,42.2,1.5022,22.4278,1.3609,16.4803,20.1465,16.6,0.0,446.5,563.9,274.2,0.995
2012-08-15 09:15:16,627.9,46.7,1.6638,24.464,1.5073,16.2306,19.9358,15.0,0.0,479.6,611.0,284.8,0.995
2012-08-15 09:30:16,679.0,49.9,1.8099,26.3133,1.6395,16.0495,19.793,14.7,0.0,502.9,654.3,299.2,0.995
2012-08-15 09:45:17,720.2,51.3,1.9236,27.8149,1.7432,15.9564,19.7296,21.0,0.0,505.9,687.5,315.2,0.995
2012-08-15 10:00:16,755.4,51.0,2.0203,29.2833,1.8314,15.9894,19.7907,22.3,0.0,518.9,725.7,330.3,0.995
2012-08-15 10:15:16,809.7,52.9,2.1666,31.2433,1.9649,15.901,19.7422,19.0,0.0,548.3,767.2,335.6,0.995
2012-08-15 10:30:17,835.2,54.8,2.2349,31.8798,2.0242,15.7493,19.6109,16.3,0.0,545.9,794.7,353.0,0.995
2012-08-15 10:45:16,842.7,54.8,2.256,32.2266,2.0445,15.7626,19.6305,15.9,0.0,543.5,788.3,337.0,0.995
2012-08-15 11:00:16,871.3,48.0,2.3145,34.3061,2.1065,16.2858,20.1665,15.5,0.0,545.4,830.9,367.0,0.995
2012-08-15 11:15:16,948.5,52.1,2.5345,36.9041,2.3038,16.0185,19.9665,13.6,0.0,573.5,897.5,402.3,0.995
2012-08-15 11:30:16,951.5,53.1,2.5412,36.7846,2.3085,15.9343,19.8849,12.7,0.0,470.8,795.1,398.5,0.995
2012-08-15 11:45:16,964.8,50.2,2.5593,37.6602,2.3299,16.1637,20.1189,12.7,0.0,566.7,918.8,419.0,0.995
2012-08-15 12:00:17,951.0,55.4,2.5348,36.3097,2.3004,15.7839,19.7316,11.8,0.0,563.1,889.8,398.5,0.995
2012-08-15 12:15:16,336.1,47.6,0.9347,13.0047,0.8322,15.6266,19.1742,11.1,0.0,0.7,334.7,346.8,0.995
2012-08-15 12:30:16,374.4,45.9,1.0341,14.6563,0.9242,15.8585,19.4239,11.7,0.0,54.5,435.2,393.9,0.995
2012-08-15 13:00:16,322.8,45.3,0.8979,12.5755,0.7997,15.7261,19.2782,12.5,0.0,-1.3,330.9,341.5,0.995
2012-08-15 13:15:16,323.0,44.4,0.8953,12.6113,0.7974,15.8151,19.3681,12.0,0.0,7.7,332.2,334.7,0.995
2012-08-15 13:30:16,360.3,41.9,0.9902,14.2905,0.8868,16.1149,19.6828,12.8,0.0,5.7,373.7,373.4,0.995
2012-08-15 13:45:16,280.6,43.6,0.7779,10.8355,0.69,15.7035,19.2496,12.8,0.0,-0.3,295.8,309.6,0.995
2012-08-15 14:00:17,284.9,40.6,0.7845,11.1203,0.697,15.9537,19.5046,12.2,0.0,0.3,294.5,305.8,0.995
2012-08-15 14:15:16,314.1,41.0,0.8653,12.3701,0.7715,16.0347,19.5883,12.1,0.0,3.0,308.4,315.3,0.995
2012-08-15 14:30:16,298.5,46.0,0.8294,11.4945,0.7365,15.6076,19.1467,11.9,0.0,2.3,271.9,278.5,0.995
2012-08-15 14:45:16,713.1,52.3,1.8973,27.2871,1.7184,15.8791,19.648,12.0,0.0,497.9,698.4,357.1,0.995
2012-08-15 15:00:16,270.2,43.2,0.7369,10.2136,0.6525,15.6541,19.2028,12.3,0.0,3.0,278.2,288.4,0.995
2012-08-15 15:15:16,191.7,38.1,0.525,7.1647,0.4591,15.6059,19.1832,12.4,0.0,-1.3,194.1,207.8,0.995
2012-08-15 15:30:16,180.0,36.8,0.4947,6.7563,0.4324,15.6261,19.2266,12.6,0.0,0.7,192.8,204.0,0.995
2012-08-15 15:45:16,504.4,37.3,1.2942,19.5873,1.1712,16.7241,20.3436,12.4,0.0,490.5,514.4,245.1,0.995
2012-08-15 16:00:16,154.8,38.6,0.44,5.848,0.3817,15.3208,18.9271,12.7,0.0,-0.7,131.3,143.6,0.995
2012-08-15 16:15:17,74.4,34.6,0.2211,2.6757,0.1858,14.3986,18.2613,14.2,0.0,-1.7,57.2,66.5,0.995
2012-08-15 16:30:17,88.4,29.8,0.2494,3.1364,0.2097,14.9554,18.8116,23.2,0.0,21.1,87.3,80.2,0.995
2012-08-15 16:45:16,129.7,30.0,0.3572,4.8167,0.3086,15.6075,19.3153,24.1,0.0,-1.0,155.1,160.0,0.995
2012-08-15 17:00:16,176.4,29.3,0.4318,6.0133,0.3766,15.9662,19.6239,28.2,0.0,164.9,200.4,147.1,0.995
2012-08-15 17:15:16,139.0,28.8,0.344,4.6508,0.2974,15.6359,19.37,29.4,0.0,115.4,161.5,133.4,0.995
2012-08-15 17:30:16,127.3,27.9,0.3048,4.0566,0.2618,15.4939,19.2786,30.6,0.0,177.0,157.7,119.7,0.995
2012-08-15 17:45:16,66.2,26.2,0.1885,2.3266,0.1586,14.6679,18.6861,31.6,0.0,3.0,73.5,78.7,0.995
2012-08-16 06:15:16,65.7,14.0,0.1756,2.2928,0.1493,15.3621,19.5421,74.9,0.0,0.3,76.8,76.9,0.995
2012-08-16 06:30:16,81.8,14.6,0.218,2.943,0.1865,15.7802,19.8302,74.1,0.0,1.0,86.9,89.1,0.995
2012-08-16 06:45:16,81.9,14.4,0.2221,3.0111,0.1902,15.8345,19.8699,72.1,0.0,1.7,91.3,95.2,0.995
2012-08-16 07:00:16,141.2,15.8,0.3599,5.247,0.3153,16.6427,20.453,69.9,0.0,101.2,162.4,133.3,0.995
2012-08-16 07:15:16,228.0,18.7,0.5462,8.2748,0.4838,17.1035,20.7517,68.2,0.0,274.8,265.0,161.8,0.995
2012-08-16 07:30:16,277.1,21.1,0.6748,10.3588,0.6022,17.2018,20.8172,68.7,0.0,299.6,317.2,191.1,0.995
2012-08-16 07:45:16,186.0,22.6,0.5097,7.5034,0.449,16.7106,20.3695,68.8,0.0,70.4,224.1,190.4,0.995
2012-08-16 08:15:16,417.6,26.5,1.0459,16.3781,0.9448,17.3345,20.9283,66.0,0.0,360.5,432.9,236.0,0.995
2012-08-16 08:30:16,460.6,30.4,1.1779,18.3069,1.0661,17.1727,20.7754,64.7,0.0,390.6,464.3,238.3,0.995
2012-08-16 08:45:16,540.4,32.8,1.4022,21.8246,1.2737,17.1353,20.783,60.5,0.0,453.2,539.2,257.3,0.995
2012-08-16 09:00:16,564.9,35.4,1.4655,22.5603,1.3305,16.9567,20.6237,61.4,0.0,438.1,554.9,267.2,0.995
2012-08-16 09:15:16,620.9,35.5,1.6217,25.0808,1.4748,17.0062,20.698,60.1,0.0,466.2,602.6,278.9,0.995
2012-08-16 09:30:16,672.7,37.3,1.7622,27.1533,1.6043,16.9258,20.6552,58.7,0.0,487.9,650.3,295.3,0.995
2012-08-16 09:45:16,706.9,40.2,1.8589,28.3929,1.6926,16.775,20.5322,58.3,0.0,489.5,675.4,305.1,0.995
2012-08-16 10:00:16,801.1,43.5,2.1141,31.9215,1.9252,16.5812,20.4049,56.1,0.0,502.5,763.4,370.5,0.995
2012-08-16 10:30:16,361.3,38.4,0.9854,14.4521,0.8832,16.3624,19.9398,54.4,0.0,3.3,344.6,346.5,0.995
2012-08-16 12:00:16,908.3,49.5,2.4171,35.61,2.1985,16.1978,20.1118,50.2,0.0,544.9,826.6,343.4,0.995
2012-08-16 12:15:16,934.2,52.3,2.4983,36.325,2.2707,15.997,19.9377,48.8,0.0,591.3,847.9,325.1,0.995
2012-08-16 12:30:16,927.8,50.3,2.4756,36.2114,2.2506,16.09,20.0219,48.1,0.0,562.9,846.6,348.7,0.995
2012-08-16 12:45:16,974.3,49.2,2.6104,38.6058,2.3774,16.2387,20.2076,48.0,0.0,625.8,901.9,352.5,0.995
2012-08-16 13:00:17,891.2,51.9,2.3841,34.6613,2.1675,15.991,19.9017,45.6,0.0,609.3,814.5,288.9,0.995
2012-08-16 13:15:16,890.0,51.1,2.3856,34.7724,2.169,16.0312,19.9403,44.0,0.0,612.7,823.9,301.9,0.995
2012-08-16 13:30:16,862.7,53.0,2.3135,33.4032,2.1004,15.9033,19.7921,43.0,0.0,602.6,807.6,307.6,0.995
2012-08-16 13:45:16,828.8,52.0,2.2196,32.1182,2.0143,15.9452,19.8058,41.9,0.0,600.6,768.6,285.9,0.995
2012-08-16 15:00:16,253.9,34.5,0.685,9.8388,0.6066,16.2192,19.786,45.3,0.0,9.7,257.6,256.6,0.995
2012-08-16 15:15:17,183.6,33.3,0.4945,6.865,0.4329,15.8582,19.4777,43.4,0.0,1.7,179.7,188.2,0.995
2012-08-16 15:45:16,531.4,36.1,1.3747,21.0139,1.2468,16.8547,20.4929,43.3,0.0,609.3,519.7,180.6,0.995
2012-08-16 16:00:16,473.4,36.3,1.2107,18.3173,1.0941,16.7412,20.343,40.3,0.0,603.3,472.6,162.7,0.995
2012-08-16 16:15:16,409.6,35.9,1.0333,15.4541,0.9305,16.6091,20.19,39.1,0.0,561.2,416.7,155.5,0.995
2012-08-16 16:30:17,335.0,34.5,0.8207,12.0808,0.7335,16.469,20.0295,40.3,0.0,515.7,368.9,152.9,0.995
2012-08-16 16:45:16,201.8,29.2,0.4935,7.0163,0.4337,16.1771,19.8062,41.1,0.0,269.7,240.7,145.6,0.995
2012-08-16 17:00:16,116.6,25.3,0.3127,4.2382,0.2697,15.7116,19.5106,41.3,0.0,-0.7,128.2,133.5,0.995
2012-08-16 17:15:16,159.7,25.4,0.366,5.094,0.3185,15.995,19.7242,41.8,0.0,259.4,191.7,120.9,0.995
2012-08-16 17:30:17,52.2,22.8,0.1416,1.6882,0.1182,14.2861,18.4837,42.5,0.0,-1.7,50.9,57.0,0.995
2012-08-16 17:45:16,82.9,22.5,0.1989,2.5388,0.1686,15.0593,19.0753,40.9,0.0,140.2,115.7,91.3,0.995
2012-08-16 18:00:16,68.7,22.6,0.177,2.2026,0.149,14.7801,18.8666,45.3,0.0,183.4,91.8,70.0,0.995
2012-08-17 06:15:16,69.5,9.8,0.1614,2.1679,0.1396,15.5345,19.7483,75.1,0.0,283.3,115.8,62.5,0.993
2012-08-17 06:30:16,107.7,11.0,0.2303,3.2485,0.2008,16.176,20.1979,73.9,0.0,354.3,158.0,75.8,0.993
2012-08-17 06:45:16,160.0,13.7,0.3434,5.0224,0.3006,16.7091,20.5431,69.8,0.0,443.8,214.1,89.5,0.993
2012-08-17 07:00:16,210.2,16.5,0.4702,7.0698,0.415,17.0356,20.7423,66.5,0.0,485.7,260.0,101.3,0.993
2012-08-17 07:15:16,267.8,19.7,0.622,9.539,0.5539,17.222,20.8418,65.3,0.0,535.6,314.1,113.1,0.993
2012-08-17 07:30:16,318.1,22.6,0.7651,11.8346,0.6853,17.2681,20.8567,61.4,0.0,541.6,355.6,128.3,0.993
2012-08-17 07:45:16,370.4,25.4,0.912,14.1706,0.8208,17.2638,20.8505,63.4,0.0,550.9,401.6,145.5,0.993
2012-08-17 08:00:16,413.0,27.7,1.0346,16.0781,0.9334,17.2259,20.8113,62.4,0.0,538.8,435.5,159.9,0.993
2012-08-17 08:15:16,465.4,30.0,1.186,18.4504,1.0735,17.1865,20.7956,63.2,0.0,560.1,479.5,169.8,0.993
2012-08-17 08:30:16,515.4,33.2,1.328,20.5714,1.206,17.0579,20.6938,60.2,0.0,572.2,522.2,183.5,0.993
2012-08-17 08:45:16,569.7,35.0,1.4849,22.9207,1.3485,16.9966,20.6607,59.6,0.0,597.6,565.0,189.5,0.993
2012-08-17 09:00:16,626.0,38.2,1.6417,25.1485,1.4936,16.8373,20.5403,56.4,0.0,627.6,616.4,197.1,0.993
2012-08-17 09:15:16,662.6,40.6,1.7458,26.5283,1.5873,16.713,20.4373,55.4,0.0,625.6,644.1,207.7,0.993
2012-08-17 09:30:16,719.5,42.5,1.9053,28.8004,1.734,16.6096,20.3797,54.5,0.0,655.6,686.8,208.5,0.993
2012-08-17 09:45:16,785.8,44.6,2.0922,31.3557,1.9044,16.4648,20.2835,52.7,0.0,695.1,747.0,217.6,0.993
2012-08-17 10:00:16,820.2,47.2,2.1906,32.468,1.9911,16.3068,20.1546,51.3,0.0,698.3,772.8,224.0,0.993
2012-08-17 10:15:16,845.6,47.5,2.254,33.4456,2.052,16.2993,20.1662,49.6,0.0,690.6,791.0,234.3,0.993
2012-08-17 10:30:17,843.1,49.7,2.2471,32.9538,2.0417,16.1404,20.0036,50.3,0.0,648.7,782.7,248.4,0.993
2012-08-17 10:45:16,872.8,50.7,2.3338,34.0545,2.12,16.0632,19.9535,45.6,0.0,653.0,803.4,257.1,0.993
2012-08-17 11:00:16,910.0,50.3,2.4363,35.6917,2.2156,16.1089,20.0294,44.8,0.0,670.0,830.3,258.9,0.993
2012-08-17 11:15:16,946.7,51.5,2.5396,37.0678,2.3085,16.0574,20.0065,45.1,0.0,697.1,861.7,257.4,0.993
2012-08-17 11:30:16,953.3,51.7,2.5601,37.2749,2.3266,16.0215,19.9784,43.9,0.0,702.7,869.2,255.1,0.993
2012-08-17 11:45:16,1010.4,53.3,2.7226,39.4443,2.4739,15.9442,19.9501,41.4,0.0,737.8,925.7,276.8,0.993
2012-08-17 12:00:16,898.7,50.6,2.4069,35.2114,2.1883,16.0907,20.0031,39.5,0.0,586.8,816.2,300.7,0.993
2012-08-17 12:30:16,960.7,52.5,2.5821,37.4939,2.3467,15.9775,19.9426,36.3,0.0,696.8,872.7,261.9,0.993
2012-08-17 12:45:17,956.7,54.6,2.5826,37.0391,2.3431,15.8077,19.7751,32.2,0.0,697.5,863.9,264.9,0.993
2012-08-17 13:00:16,935.1,57.2,2.5234,35.7266,2.2856,15.6312,19.5804,31.6,0.0,694.8,857.6,274.0,0.993
2012-08-17 13:15:16,882.3,56.3,2.3794,33.7763,2.1551,15.6726,19.5787,30.7,0.0,641.2,800.4,271.7,0.993
2012-08-17 13:30:16,864.6,55.3,2.3282,33.2351,2.1098,15.753,19.6431,27.2,0.0,639.8,787.1,269.4,0.993
2012-08-17 13:45:17,842.3,55.4,2.271,32.3666,2.0575,15.7311,19.6039,27.2,0.0,638.8,764.4,263.3,0.993
2012-08-17 14:00:16,805.0,54.1,2.1648,30.9417,1.9615,15.7747,19.6215,27.3,0.0,628.4,734.3,252.7,0.993
2012-08-17 14:15:16,781.9,51.4,2.0942,30.3172,1.8997,15.959,19.7848,25.1,0.0,635.7,715.4,243.6,0.993
2012-08-17 14:30:17,755.9,52.0,2.0215,29.0993,1.8312,15.8908,19.6933,26.8,0.0,649.7,694.0,232.5,0.993
2012-08-17 14:45:16,722.1,51.1,1.926,27.8486,1.7452,15.9574,19.7335,27.3,0.0,641.0,670.1,232.1,0.993
2012-08-17 15:00:17,663.4,49.3,1.7616,25.5554,1.5948,16.0238,19.7563,26.2,0.0,617.6,616.1,218.1,0.993
2012-08-17 15:15:16,603.3,49.0,1.5944,23.0533,1.4413,15.9944,19.6845,25.3,0.0,603.6,565.9,200.6,0.993
2012-08-17 15:30:16,548.8,47.3,1.4422,20.8662,1.3018,16.0286,19.6792,22.4,0.0,584.8,520.6,190.0,0.993
2012-08-17 15:45:16,494.5,45.5,1.2862,18.6629,1.1585,16.1098,19.7227,23.9,0.0,558.1,479.2,181.2,0.993
2012-08-17 16:00:16,444.8,42.8,1.1435,16.6567,1.0286,16.1942,19.7863,24.5,0.0,550.7,441.5,168.3,0.993
2012-08-17 16:30:16,322.8,37.7,0.7965,11.4886,0.7095,16.1931,19.7436,23.9,0.0,467.8,334.8,144.0,0.993
2012-08-17 17:00:16,204.9,31.2,0.4716,6.5931,0.4125,15.9845,19.6017,26.7,0.0,372.9,231.8,113.6,0.993
2012-08-17 17:15:17,74.3,30.0,0.2041,2.505,0.1718,14.5783,18.5193,26.7,0.0,0.7,79.8,89.3,0.993
2012-08-17 17:45:17,75.5,25.1,0.1612,1.9438,0.1349,14.4143,18.5258,28.9,0.0,252.9,109.3,67.7,0.993
2012-08-18 06:30:16,108.1,17.1,0.233,3.1586,0.2005,15.7525,19.7394,46.8,0.0,335.8,157.3,78.4,0.993
2012-08-18 06:45:17,147.4,19.1,0.3186,4.4842,0.2769,16.1953,20.0285,45.0,0.0,371.6,193.2,88.3,0.993
2012-08-18 07:00:16,212.6,21.9,0.4751,6.9741,0.4185,16.6654,20.3345,44.8,0.0,494.6,261.8,99.7,0.993
2012-08-18 07:15:16,267.9,24.8,0.6221,9.3101,0.5528,16.8419,20.4483,44.0,0.0,546.8,309.6,106.6,0.993
2012-08-18 07:30:16,331.4,27.0,0.794,12.0898,0.7116,16.9906,20.5706,41.2,0.0,609.7,368.7,110.4,0.993
2012-08-18 07:45:16,398.3,28.8,0.9787,15.0632,0.8821,17.0773,20.6627,41.3,0.0,671.3,429.1,113.4,0.993
2012-08-18 08:00:16,458.3,30.7,1.1535,17.856,1.0443,17.0992,20.7022,35.1,0.0,706.0,481.9,118.0,0.993
2012-08-18 08:15:16,520.1,32.7,1.3274,20.5783,1.2042,17.0881,20.7184,35.6,0.0,739.8,530.9,119.5,0.993
2012-08-18 08:30:16,575.1,34.8,1.4914,23.0333,1.3538,17.014,20.6798,34.5,0.0,760.8,577.4,123.7,0.993
2012-08-18 08:45:16,628.1,37.5,1.6457,25.2956,1.4969,16.8987,20.5997,33.9,0.0,779.2,620.1,127.1,0.993
2012-08-18 09:00:16,684.6,40.3,1.8105,27.55,1.6468,16.7289,20.4699,32.6,0.0,802.5,665.3,130.1,0.993
2012-08-18 09:15:16,736.9,43.2,1.9588,29.5336,1.7824,16.5698,20.3525,32.0,0.0,820.2,707.3,131.6,0.993
2012-08-18 09:30:16,784.2,44.1,2.0882,31.438,1.9014,16.5342,20.3509,30.3,0.0,836.2,745.7,130.8,0.993
2012-08-18 09:45:16,831.2,44.1,2.2147,33.4091,2.0196,16.5429,20.4019,30.3,0.0,853.0,779.6,130.1,0.993
2012-08-18 10:00:16,874.4,45.8,2.3326,34.9132,2.1251,16.4292,20.3206,30.2,0.0,863.9,810.4,131.2,0.993
2012-08-18 10:15:16,912.3,48.0,2.4386,36.2605,2.2216,16.322,20.2424,28.4,0.0,880.5,839.2,127.0,0.993
2012-08-18 10:30:16,947.1,50.1,2.537,37.2971,2.3071,16.1664,20.1149,28.1,0.0,897.9,867.4,123.2,0.993
2012-08-18 10:45:16,973.6,53.7,2.6138,37.7447,2.3722,15.9114,19.8854,26.2,0.0,909.9,885.6,119.8,0.993
2012-08-18 11:00:16,993.1,54.9,2.6728,38.283,2.425,15.787,19.7787,26.8,0.0,911.2,900.6,119.8,0.993
2012-08-18 11:15:16,1013.1,54.8,2.7248,39.1398,2.4712,15.8386,19.8464,26.2,0.0,915.5,914.4,119.8,0.993
2012-08-18 11:30:17,1021.4,52.6,2.7476,39.8935,2.498,15.9698,19.9835,26.8,0.0,912.4,921.9,121.3,0.993
2012-08-18 11:45:16,1030.2,55.1,2.7739,39.8147,2.5182,15.8108,19.8338,26.0,0.0,914.3,925.6,121.3,0.993
2012-08-18 12:00:16,1037.1,53.8,2.7932,40.3835,2.5377,15.9136,19.9409,26.6,0.0,917.0,933.1,122.8,0.993
2012-08-18 12:15:16,1032.4,55.2,2.7849,39.9102,2.528,15.7871,19.8134,26.7,0.0,914.3,931.8,122.0,0.993
2012-08-18 12:30:17,1026.4,55.7,2.7684,39.545,2.5126,15.7385,19.7596,26.0,0.0,914.3,921.7,121.3,0.993
2012-08-18 12:45:16,1009.7,54.8,2.7263,39.1129,2.4754,15.8008,19.8089,25.0,0.0,902.2,911.0,122.8,0.993
2012-08-18 13:00:16,1003.7,56.7,2.7144,38.6202,2.4623,15.6846,19.6913,25.7,0.0,912.9,904.1,122.8,0.993
2012-08-18 13:15:16,977.7,55.5,2.6409,37.6697,2.3959,15.7224,19.7075,25.4,0.0,902.4,880.1,122.0,0.993
2012-08-18 13:30:16,957.7,52.6,2.5814,37.3355,2.3448,15.9224,19.8865,23.4,0.0,902.1,865.0,118.2,0.993
2012-08-18 13:45:16,930.6,54.1,2.51,36.0931,2.2798,15.8318,19.7776,24.2,0.0,898.0,838.6,119.3,0.993
